time,pressure,voltage,power
0,0.332205,0.0346761,2.872476232335E-09
1.6384E-05,0.334684,0.0321992,2.4767724815288885E-09
3.2768E-05,0.3334445,0.0321992,2.4767724815288885E-09
4.9152E-05,0.3334445,0.0321992,2.4767724815288885E-09
6.5536E-05,0.334684,0.0321992,2.4767724815288885E-09
8.192E-05,0.334684,0.0272455,1.7733134789305553E-09
9.8304E-05,0.3359235,0.0247686,1.46554402646E-09
0.000114688,0.3359235,0.0222918,1.1870970517400001E-09
0.000131072,0.337163,0.0247686,1.46554402646E-09
0.000147456,0.337163,0.0222918,1.1870970517400001E-09
0.00016384,0.3384025,0.0198149,9.3795007035722224E-10
0.000180224,0.3384025,0.0173381,7.18123199957222E-10
0.000196608,0.3384025,0.0173381,7.18123199957222E-10
0.000212992,0.3396425,0.0173381,7.18123199957222E-10
0.000229376,0.3396425,0.0173381,7.18123199957222E-10
0.00024576,0.340882,0.0173381,7.18123199957222E-10
0.000262144,0.3421215,0.0123843,3.66386006615E-10
0.000278528,0.3421215,0.00743059,1.3189931739823889E-10
0.000294912,0.3421215,0.00990746,2.3448799094548887E-10
0.000311296,0.3421215,0.00990746,2.3448799094548887E-10
0.00032768,0.3421215,0.00743059,1.3189931739823889E-10
0.000344064,0.343361,0.00495373,5.8621997736372217E-11
0.000360448,0.3421215,0.00247686,1.46554402646E-11
0.000376832,0.343361,0,0
0.000393216,0.343361,0,0
0.0004096,0.3446005,-0.00247686,1.46554402646E-11
0.000425984,0.34584,-0.00495373,5.8621997736372217E-11
0.000442368,0.3446005,-0.00743059,1.3189931739823889E-10
0.000458752,0.34584,-0.00990746,2.3448799094548887E-10
0.000475136,0.34584,-0.00990746,2.3448799094548887E-10
0.00049152,0.34584,-0.0123843,3.66386006615E-10
0.000507904,0.34584,-0.0123843,3.66386006615E-10
0.000524288,0.34584,-0.0148612,5.2759868966222222E-10
0.000540672,0.34584,-0.0198149,9.3795007035722224E-10
0.000557056,0.34584,-0.0222918,1.1870970517400001E-09
0.00057344,0.34584,-0.0222918,1.1870970517400001E-09
0.000589824,0.34584,-0.0247686,1.46554402646E-09
0.000606208,0.34584,-0.0247686,1.46554402646E-09
0.000622592,0.34584,-0.0272455,1.7733134789305553E-09
0.000638976,0.34584,-0.0321992,2.4767724815288885E-09
0.00065536,0.34584,-0.0321992,2.4767724815288885E-09
0.000671744,0.34708,-0.0346761,2.872476232335E-09
0.000688128,0.34584,-0.0346761,2.872476232335E-09
0.000704512,0.34708,-0.0346761,2.872476232335E-09
0.000720896,0.34708,-0.0396298,3.751800281428889E-09
0.00073728,0.34584,-0.0421067,4.2354383305705543E-09
0.000753664,0.3421215,-0.0445836,4.7483882069600005E-09
0.000770048,0.3396425,-0.0470604,5.2906274261600008E-09
0.000786432,0.3396425,-0.0495373,5.8621997736372218E-09
0.000802816,0.337163,-0.0495373,5.8621997736372218E-09
0.0008192,0.337163,-0.054491,7.0932539157222212E-09
0.000835584,0.337163,-0.0569679,7.7527605615350012E-09
0.000851968,0.337163,-0.0569679,7.7527605615350012E-09
0.000868352,0.337163,-0.0594448,8.4415790345955555E-09
0.000884736,0.3359235,-0.0643985,9.9071206942638873E-09
0.00090112,0.3384025,-0.0668754,1.068387346566E-08
0.000917504,0.3396425,-0.0693522,1.148990492934E-08
0.000933888,0.3396425,-0.0693522,1.148990492934E-08
0.000950272,0.3384025,-0.0743059,1.3189931739823885E-08
0.000966656,0.3396425,-0.0743059,1.3189931739823885E-08
0.00098304,0.3384025,-0.0792597,1.5007238994215E-08
0.000999424,0.3396425,-0.0842134,1.6941753322282217E-08
0.001015808,0.340882,-0.0866903,1.7952997161437221E-08
0.001032192,0.340882,-0.0842134,1.6941753322282217E-08
0.001048576,0.340882,-0.0891671,1.8993510225757224E-08
0.00106496,0.340882,-0.091644,2.0063376536E-08
0.001081344,0.340882,-0.0965977,2.2290998485970552E-08
0.001097728,0.340882,-0.0990746,2.3448799094548887E-08
0.001114112,0.340882,-0.101551,2.4635668935722223E-08
0.001130496,0.340882,-0.104028,2.5852136983999997E-08
0.00114688,0.3421215,-0.106505,2.7097919226388888E-08
0.001163264,0.3421215,-0.108982,2.8373015662888885E-08
