time,pressure,voltage,power
0,0.3855065,-0.884241,9.294070793038303E-07
1.6384E-05,0.3830275,-0.889194,9.3984822805788689E-07
3.2768E-05,0.380548,-0.891671,9.4509173304118861E-07
4.9152E-05,0.3768295,-0.896625,9.556225020636792E-07
6.5536E-05,0.3743505,-0.901579,9.66211616494019E-07
8.192E-05,0.3731105,-0.904056,9.71528053237132E-07
9.8304E-05,0.3706315,-0.906533,9.768590763322075E-07
0.000114688,0.369392,-0.911486,9.8756271464807542E-07
0.000131072,0.366913,-0.91644,9.9832685352452847E-07
0.000147456,0.3656735,-0.921394,1.0091493378088302E-06
0.00016384,0.3644335,-0.926347,1.0200279652408867E-06
0.000180224,0.363194,-0.931301,1.0309671285634528E-06
0.000196608,0.360715,-0.933778,1.0364585897526792E-06
0.000212992,0.3594755,-0.938732,1.0474852711870189E-06
0.000229376,0.358236,-0.941209,1.0530204914321321E-06
0.00024576,0.358236,-0.948639,1.0697114150230754E-06
0.000262144,0.355757,-0.953593,1.0809131209035284E-06
0.000278528,0.3569965,-0.95607,1.086535853371698E-06
0.000294912,0.354517,-0.9635,1.1034892783018867E-06
0.000311296,0.3532775,-0.965977,1.1091703502891886E-06
0.00032768,0.352038,-0.970931,1.1205762533196792E-06
0.000344064,0.352038,-0.973408,1.1263010843628679E-06
0.000360448,0.3507985,-0.978362,1.1377945055051319E-06
0.000376832,0.349559,-0.980838,1.1435607637994716E-06
0.000393216,0.349559,-0.983315,1.1493439343617926E-06
0.0004096,0.3483195,-0.988269,1.1609540345423206E-06
0.000425984,0.34708,-0.988269,1.1609540345423206E-06
0.000442368,0.34584,-0.990746,1.1667809641605284E-06
0.000458752,0.34584,-0.998177,1.1843492711269244E-06
0.000475136,0.34584,-1.00065,1.190225030518868E-06
0.00049152,0.3446005,-1.00561,1.2020536366471696E-06
0.000507904,0.3446005,-1.01304,1.2198821249207544E-06
0.000524288,0.3446005,-1.01551,1.225838024269811E-06
0.000540672,0.343361,-1.01799,1.231832628798113E-06
0.000557056,0.3421215,-1.02047,1.2378418550320754E-06
0.00057344,0.340882,-1.02295,1.2438657029716982E-06
0.000589824,0.343361,-1.0279,1.255932826981132E-06
0.000606208,0.380548,-1.03038,1.2620004810792455E-06
0.000622592,0.415256,-1.03533,1.2741550407679247E-06
0.000638976,0.4375685,-1.04028,1.286367851683019E-06
0.00065536,0.449964,-1.04524,1.298663762807547E-06
0.000671744,0.458641,-1.04771,1.304808742986792E-06
0.000688128,0.46236,-1.05514,1.3233808761283018E-06
0.000704512,0.46236,-1.05762,1.3296091331547169E-06
0.000720896,0.46236,-1.06258,1.3421095123245284E-06
0.00073728,0.4598805,-1.06753,1.354642999183019E-06
0.000753664,0.456162,-1.07001,1.3609443057792452E-06
0.000770048,0.456162,-1.07248,1.3672347372679249E-06
0.000786432,0.4512035,-1.07744,1.379910341071698E-06
0.000802816,0.4487245,-1.08239,1.392618699288679E-06
0.0008192,0.4437665,-1.08734,1.4053853087320753E-06
0.000835584,0.4425265,-1.0923,1.4182361371698114E-06
0.000851968,0.438808,-1.09725,1.431119366745283E-06
0.000868352,0.4350895,-1.1022,1.44406084754717E-06
0.000884736,0.43261,-1.10468,1.4505665632301889E-06
0.00090112,0.4288915,-1.10964,1.4636218597132075E-06
0.000917504,0.4264125,-1.11211,1.4701450015528298E-06
0.000933888,0.4251725,-1.11459,1.4767091450999999E-06
0.000950272,0.421454,-1.12202,1.496462631418868E-06
0.000966656,0.4202145,-1.1245,1.5030852028301888E-06
0.00098304,0.418975,-1.12697,1.5096956037113209E-06
0.000999424,0.415256,-1.12945,1.5163473595754718E-06
0.001015808,0.415256,-1.1344,1.52966776754717E-06
0.001032192,0.412777,-1.13936,1.5430735132981129E-06
0.001048576,0.410298,-1.14431,1.5565105414018865E-06
0.00106496,0.4090585,-1.14679,1.5632645312886791E-06
0.001081344,0.4078185,-1.14679,1.5632645312886791E-06
0.001097728,0.4078185,-1.14927,1.5700331428811319E-06
0.001114112,0.4053395,-1.15422,1.583586791116981E-06
0.001130496,0.4053395,-1.1567,1.5903992088679247E-06
0.00114688,0.4028605,-1.16413,1.6108965166924532E-06
0.001163264,0.4028605,-1.17403,1.6384118071075467E-06
0.001179648,0.401621,-1.18146,1.6592152281283019E-06
0.001196032,0.4003815,-1.18642,1.6731758911924527E-06
0.001212416,0.3991415,-1.19137,1.6871667178245285E-06
0.0012288,0.397902,-1.19633,1.7012442366169808E-06
0.001245184,0.397902,-1.20376,1.722441559788679E-06
0.001261568,0.3966625,-1.20871,1.7366364422320753E-06
0.001277952,0.3941835,-1.21366,1.7508895759018866E-06
0.001294336,0.395423,-1.21366,1.7508895759018866E-06
0.00131072,0.3941835,-1.21614,1.7580524429207547E-06
0.001327104,0.3941835,-1.21614,1.7580524429207547E-06
0.001343488,0.3941835,-1.21862,1.7652299316452829E-06
0.001359872,0.392944,-1.22605,1.7868209803301888E-06
0.001376256,0.3917045,-1.231,1.8012781698113209E-06
0.00139264,0.392944,-1.23596,1.8158229936E-06
0.001409024,0.3917045,-1.24091,1.8303968032132073E-06
0.001425408,0.3904645,-1.24834,1.8523815774113207E-06
0.001441792,0.389225,-1.25577,1.87449759344717E-06
0.001458176,0.389225,-1.2632,1.896744851320755E-06
0.00147456,0.389225,-1.26815,1.9116392191981135E-06
0.001490944,0.392944,-1.27311,1.9266221045716981E-06
