time,pressure,voltage,power
0,0.371871,0.0470604,6.5491288338445725E-08
3.2768E-05,0.3743505,0.0470604,6.5491288338445725E-08
6.5536E-05,0.37559,0.0445836,5.8779051359245717E-08
9.8304E-05,0.378069,0.0445836,5.8779051359245717E-08
0.000131072,0.3793085,0.0470604,6.5491288338445725E-08
0.00016384,0.3817875,0.0470604,6.5491288338445725E-08
0.000196608,0.3830275,0.0445836,5.8779051359245717E-08
0.000229376,0.384267,0.0470604,6.5491288338445725E-08
0.000262144,0.386746,0.0470604,6.5491288338445725E-08
0.000294912,0.3879855,0.0470604,6.5491288338445725E-08
0.00032768,0.3879855,0.0445836,5.8779051359245717E-08
0.000360448,0.389225,0.0445836,5.8779051359245717E-08
0.000393216,0.3904645,0.0470604,6.5491288338445725E-08
0.000425984,0.3904645,0.0470604,6.5491288338445725E-08
0.000458752,0.3904645,0.0445836,5.8779051359245717E-08
0.00049152,0.3904645,0.0421067,5.2429379467461421E-08
0.000524288,0.3904645,0.0445836,5.8779051359245717E-08
0.000557056,0.3569965,0.0445836,5.8779051359245717E-08
0.000589824,0.332205,0.0421067,5.2429379467461421E-08
0.000622592,0.3247675,0.0421067,5.2429379467461421E-08
0.00065536,0.3247675,0.0470604,6.5491288338445725E-08
0.000688128,0.326007,0.0445836,5.8779051359245717E-08
0.000720896,0.329726,0.0445836,5.8779051359245717E-08
0.000753664,0.332205,0.0421067,5.2429379467461421E-08
0.000786432,0.3334445,0.0421067,5.2429379467461421E-08
0.0008192,0.3359235,0.0421067,5.2429379467461421E-08
0.000851968,0.3396425,0.0421067,5.2429379467461421E-08
0.000884736,0.3421215,0.0445836,5.8779051359245717E-08
0.000917504,0.3446005,0.0421067,5.2429379467461421E-08
0.000950272,0.34584,0.0421067,5.2429379467461421E-08
0.00098304,0.3483195,0.0421067,5.2429379467461421E-08
0.001015808,0.349559,0.0421067,5.2429379467461421E-08
0.001048576,0.352038,0.0421067,5.2429379467461421E-08
0.001081344,0.354517,0.0421067,5.2429379467461421E-08
0.001114112,0.354517,0.0421067,5.2429379467461421E-08
0.00114688,0.355757,0.0421067,5.2429379467461421E-08
0.001179648,0.3569965,0.0421067,5.2429379467461421E-08
0.001212416,0.358236,0.0421067,5.2429379467461421E-08
0.001245184,0.3594755,0.0421067,5.2429379467461421E-08
0.001277952,0.3594755,0.0421067,5.2429379467461421E-08
0.00131072,0.360715,0.0445836,5.8779051359245717E-08
0.001343488,0.3619545,0.0421067,5.2429379467461421E-08
0.001376256,0.3619545,0.0421067,5.2429379467461421E-08
0.001409024,0.363194,0.0421067,5.2429379467461421E-08
0.001441792,0.349559,0.0421067,5.2429379467461421E-08
0.00147456,0.3185695,0.0445836,5.8779051359245717E-08
0.001507328,0.3049345,0.0445836,5.8779051359245717E-08
0.001540096,0.299976,0.0421067,5.2429379467461421E-08
0.001572864,0.299976,0.0421067,5.2429379467461421E-08
0.001605632,0.303695,0.0421067,5.2429379467461421E-08
0.0016384,0.306174,0.0421067,5.2429379467461421E-08
0.001671168,0.3098925,0.0421067,5.2429379467461421E-08
0.001703936,0.311132,0.0421067,5.2429379467461421E-08
0.001736704,0.314851,0.0421067,5.2429379467461421E-08
0.001769472,0.31733,0.0396298,4.644255099204E-08
0.00180224,0.319809,0.0421067,5.2429379467461421E-08
0.001835008,0.3222885,0.0421067,5.2429379467461421E-08
0.001867776,0.323528,0.0421067,5.2429379467461421E-08
0.001900544,0.326007,0.0421067,5.2429379467461421E-08
0.001933312,0.3272465,0.0421067,5.2429379467461421E-08
0.00196608,0.329726,0.0396298,4.644255099204E-08
0.001998848,0.3309655,0.0421067,5.2429379467461421E-08
0.002031616,0.3309655,0.0396298,4.644255099204E-08
0.002064384,0.332205,0.0396298,4.644255099204E-08
0.002097152,0.332205,0.0396298,4.644255099204E-08
0.00212992,0.3334445,0.0396298,4.644255099204E-08
0.002162688,0.3334445,0.0396298,4.644255099204E-08
0.002195456,0.334684,0.0396298,4.644255099204E-08
0.002228224,0.334684,0.0396298,4.644255099204E-08
0.002260992,0.3359235,0.0396298,4.644255099204E-08
0.00229376,0.337163,0.0421067,5.2429379467461421E-08
0.002326528,0.334684,0.0396298,4.644255099204E-08
0.002359296,0.306174,0.0396298,4.644255099204E-08
0.002392064,0.285101,0.0421067,5.2429379467461421E-08
0.002424832,0.277664,0.0396298,4.644255099204E-08
0.0024576,0.276424,0.0396298,4.644255099204E-08
0.002490368,0.277664,0.0396298,4.644255099204E-08
0.002523136,0.280143,0.0396298,4.644255099204E-08
0.002555904,0.282622,0.0396298,4.644255099204E-08
0.002588672,0.285101,0.0396298,4.644255099204E-08
0.00262144,0.2875805,0.0396298,4.644255099204E-08
0.002654208,0.2900595,0.0396298,4.644255099204E-08
0.002686976,0.2925385,0.0396298,4.644255099204E-08
0.002719744,0.293778,0.0396298,4.644255099204E-08
0.002752512,0.2962575,0.0396298,4.644255099204E-08
0.00278528,0.2987365,0.0396298,4.644255099204E-08
0.002818048,0.299976,0.0396298,4.644255099204E-08
0.002850816,0.3012155,0.0396298,4.644255099204E-08
0.002883584,0.302455,0.0396298,4.644255099204E-08
0.002916352,0.303695,0.0396298,4.644255099204E-08
0.00294912,0.3049345,0.0396298,4.644255099204E-08
0.002981888,0.306174,0.0396298,4.644255099204E-08
0.003014656,0.3074135,0.0396298,4.644255099204E-08
0.003047424,0.308653,0.0396298,4.644255099204E-08
0.003080192,0.3098925,0.0396298,4.644255099204E-08
0.00311296,0.3098925,0.0396298,4.644255099204E-08
0.003145728,0.3098925,0.0396298,4.644255099204E-08
0.003178496,0.3098925,0.0396298,4.644255099204E-08
0.003211264,0.311132,0.0396298,4.644255099204E-08
0.003244032,0.297497,0.0396298,4.644255099204E-08
0.0032768,0.271466,0.0396298,4.644255099204E-08
0.003309568,0.2615495,0.0396298,4.644255099204E-08
0.003342336,0.2578305,0.0396298,4.644255099204E-08
0.003375104,0.2578305,0.0396298,4.644255099204E-08
0.003407872,0.26031,0.0396298,4.644255099204E-08
0.00344064,0.262789,0.0396298,4.644255099204E-08
0.003473408,0.265268,0.0396298,4.644255099204E-08
0.003506176,0.2665075,0.037153,4.0818785666142858E-08
0.003538944,0.268987,0.0396298,4.644255099204E-08
0.003571712,0.271466,0.0396298,4.644255099204E-08
0.00360448,0.2727055,0.0396298,4.644255099204E-08
0.003637248,0.273945,0.0396298,4.644255099204E-08
0.003670016,0.276424,0.0396298,4.644255099204E-08
0.003702784,0.277664,0.0396298,4.644255099204E-08
0.003735552,0.2789035,0.0396298,4.644255099204E-08
0.00376832,0.2813825,0.037153,4.0818785666142858E-08
0.003801088,0.2813825,0.037153,4.0818785666142858E-08
0.003833856,0.282622,0.037153,4.0818785666142858E-08
0.003866624,0.2838615,0.037153,4.0818785666142858E-08
0.003899392,0.285101,0.0396298,4.644255099204E-08
0.00393216,0.285101,0.037153,4.0818785666142858E-08
0.003964928,0.285101,0.037153,4.0818785666142858E-08
0.003997696,0.286341,0.037153,4.0818785666142858E-08
0.004030464,0.286341,0.037153,4.0818785666142858E-08
0.004063232,0.2875805,0.037153,4.0818785666142858E-08
0.004096,0.2875805,0.037153,4.0818785666142858E-08
0.004128768,0.286341,0.037153,4.0818785666142858E-08
0.004161536,0.262789,0.037153,4.0818785666142858E-08
0.004194304,0.247914,0.037153,4.0818785666142858E-08
0.004227072,0.2441955,0.037153,4.0818785666142858E-08
0.00425984,0.242956,0.037153,4.0818785666142858E-08
0.004292608,0.245435,0.037153,4.0818785666142858E-08
0.004325376,0.2466745,0.037153,4.0818785666142858E-08
0.004358144,0.2491535,0.037153,4.0818785666142858E-08
0.004390912,0.2491535,0.037153,4.0818785666142858E-08
0.00442368,0.251633,0.037153,4.0818785666142858E-08
0.004456448,0.2528725,0.037153,4.0818785666142858E-08
0.004489216,0.254112,0.037153,4.0818785666142858E-08
0.004521984,0.256591,0.037153,4.0818785666142858E-08
0.004554752,0.2578305,0.037153,4.0818785666142858E-08
0.00458752,0.2578305,0.0346761,3.5557629374352859E-08
0.004620288,0.26031,0.0346761,3.5557629374352859E-08
0.004653056,0.2615495,0.0346761,3.5557629374352859E-08
0.004685824,0.2615495,0.0321992,3.0659316498925711E-08
0.004718592,0.262789,0.0346761,3.5557629374352859E-08
0.00475136,0.262789,0.0346761,3.5557629374352859E-08
0.004784128,0.2640285,0.0346761,3.5557629374352859E-08
0.004816896,0.265268,0.0346761,3.5557629374352859E-08
0.004849664,0.265268,0.0346761,3.5557629374352859E-08
0.004882432,0.2665075,0.0321992,3.0659316498925711E-08
0.0049152,0.2665075,0.0346761,3.5557629374352859E-08
0.004947968,0.2677475,0.0346761,3.5557629374352859E-08
0.004980736,0.2677475,0.0321992,3.0659316498925711E-08
0.005013504,0.268987,0.0346761,3.5557629374352859E-08
0.005046272,0.254112,0.0321992,3.0659316498925711E-08
0.00507904,0.2330395,0.0321992,3.0659316498925711E-08
0.005111808,0.2243625,0.0321992,3.0659316498925711E-08
0.005144576,0.2231225,0.0346761,3.5557629374352859E-08
0.005177344,0.2231225,0.0346761,3.5557629374352859E-08
0.005210112,0.2243625,0.0346761,3.5557629374352859E-08
0.00524288,0.2243625,0.0346761,3.5557629374352859E-08
0.005275648,0.225602,0.0321992,3.0659316498925711E-08
0.005308416,0.228081,0.0321992,3.0659316498925711E-08
0.005341184,0.2293205,0.0321992,3.0659316498925711E-08
0.005373952,0.2317995,0.0321992,3.0659316498925711E-08
0.00540672,0.2330395,0.0321992,3.0659316498925711E-08
0.005439488,0.2355185,0.0321992,3.0659316498925711E-08
0.005472256,0.236758,0.0346761,3.5557629374352859E-08
0.005505024,0.2379975,0.0321992,3.0659316498925711E-08
0.005537792,0.239237,0.0321992,3.0659316498925711E-08
0.00557056,0.2404765,0.0321992,3.0659316498925711E-08
0.005603328,0.2404765,0.0321992,3.0659316498925711E-08
0.005636096,0.2417165,0.0321992,3.0659316498925711E-08
0.005668864,0.242956,0.0321992,3.0659316498925711E-08
0.005701632,0.242956,0.0321992,3.0659316498925711E-08
0.0057344,0.2441955,0.0321992,3.0659316498925711E-08
0.005767168,0.2441955,0.0321992,3.0659316498925711E-08
0.005799936,0.2441955,0.0321992,3.0659316498925711E-08
0.005832704,0.2441955,0.0321992,3.0659316498925711E-08
0.005865472,0.245435,0.0321992,3.0659316498925711E-08
0.00589824,0.245435,0.0321992,3.0659316498925711E-08
0.005931008,0.242956,0.0321992,3.0659316498925711E-08
0.005963776,0.2243625,0.0321992,3.0659316498925711E-08
0.005996544,0.2144455,0.0321992,3.0659316498925711E-08
0.006029312,0.210727,0.0321992,3.0659316498925711E-08
0.00606208,0.210727,0.0321992,3.0659316498925711E-08
0.006094848,0.213206,0.0321992,3.0659316498925711E-08
0.006127616,0.2144455,0.0321992,3.0659316498925711E-08
0.006160384,0.2144455,0.0321992,3.0659316498925711E-08
0.006193152,0.2156855,0.0321992,3.0659316498925711E-08
0.00622592,0.216925,0.0297224,2.6124022826331429E-08
0.006258688,0.2181645,0.0297224,2.6124022826331429E-08
0.006291456,0.219404,0.0297224,2.6124022826331429E-08
0.006324224,0.219404,0.0297224,2.6124022826331429E-08
0.006356992,0.2206435,0.0297224,2.6124022826331429E-08
0.00638976,0.2231225,0.0297224,2.6124022826331429E-08
0.006422528,0.2231225,0.0297224,2.6124022826331429E-08
0.006455296,0.2243625,0.0297224,2.6124022826331429E-08
0.006488064,0.2243625,0.0297224,2.6124022826331429E-08
0.006520832,0.2243625,0.0297224,2.6124022826331429E-08
0.0065536,0.2268415,0.0297224,2.6124022826331429E-08
0.006586368,0.228081,0.0297224,2.6124022826331429E-08
0.006619136,0.228081,0.0297224,2.6124022826331429E-08
0.006651904,0.228081,0.0272455,2.1951382134535714E-08
0.006684672,0.228081,0.0272455,2.1951382134535714E-08
0.00671744,0.228081,0.0272455,2.1951382134535714E-08
0.006750208,0.2293205,0.0272455,2.1951382134535714E-08
0.006782976,0.2293205,0.0272455,2.1951382134535714E-08
0.006815744,0.2293205,0.0272455,2.1951382134535714E-08
0.006848512,0.2181645,0.0247686,1.8141584859102857E-08
0.00688128,0.2032895,0.0247686,1.8141584859102857E-08
0.006914048,0.1970915,0.0247686,1.8141584859102857E-08
0.006946816,0.1946125,0.0247686,1.8141584859102857E-08
0.006979584,0.195852,0.0247686,1.8141584859102857E-08
0.007012352,0.1970915,0.0247686,1.8141584859102857E-08
0.00704512,0.1983315,0.0247686,1.8141584859102857E-08
0.007077888,0.1983315,0.0247686,1.8141584859102857E-08
0.007110656,0.199571,0.0247686,1.8141584859102857E-08
0.007143424,0.20205,0.0247686,1.8141584859102857E-08
0.007176192,0.2032895,0.0247686,1.8141584859102857E-08
0.00720896,0.2032895,0.0247686,1.8141584859102857E-08
0.007241728,0.204529,0.0247686,1.8141584859102857E-08
0.007274496,0.2057685,0.0247686,1.8141584859102857E-08
0.007307264,0.2070085,0.0247686,1.8141584859102857E-08
0.007340032,0.2070085,0.0222918,1.4694762839811429E-08
0.0073728,0.208248,0.0247686,1.8141584859102857E-08
0.007405568,0.2094875,0.0222918,1.4694762839811429E-08
0.007438336,0.2094875,0.0222918,1.4694762839811429E-08
0.007471104,0.2094875,0.0222918,1.4694762839811429E-08
0.007503872,0.210727,0.0198149,1.161063774801E-08
0.00753664,0.210727,0.0198149,1.161063774801E-08
0.007569408,0.210727,0.0222918,1.4694762839811429E-08
0.007602176,0.210727,0.0247686,1.8141584859102857E-08
0.007634944,0.2119665,0.0247686,1.8141584859102857E-08
0.007667712,0.2119665,0.0222918,1.4694762839811429E-08
0.00770048,0.2119665,0.0222918,1.4694762839811429E-08
0.007733248,0.2094875,0.0222918,1.4694762839811429E-08
0.007766016,0.193373,0.0222918,1.4694762839811429E-08
0.007798784,0.184696,0.0198149,1.161063774801E-08
0.007831552,0.182217,0.0198149,1.161063774801E-08
0.00786432,0.182217,0.0173381,8.8894586147528556E-09
0.007897088,0.1834565,0.0173381,8.8894586147528556E-09
0.007929856,0.1834565,0.0173381,8.8894586147528556E-09
0.007962624,0.1834565,0.0173381,8.8894586147528556E-09
0.007995392,0.184696,0.0173381,8.8894586147528556E-09
0.00802816,0.1859355,0.0173381,8.8894586147528556E-09
0.008060928,0.187175,0.0173381,8.8894586147528556E-09
0.008093696,0.1884145,0.0173381,8.8894586147528556E-09
0.008126464,0.1884145,0.0173381,8.8894586147528556E-09
0.008159232,0.1896545,0.0148612,6.5310057065828572E-09
0.008192,0.190894,0.0173381,8.8894586147528556E-09
0.008224768,0.190894,0.0173381,8.8894586147528556E-09
0.008257536,0.1921335,0.0173381,8.8894586147528556E-09
0.008290304,0.1921335,0.0173381,8.8894586147528556E-09
0.008323072,0.193373,0.0148612,6.5310057065828572E-09
0.00835584,0.1946125,0.0148612,6.5310057065828572E-09
0.008388608,0.1946125,0.0173381,8.8894586147528556E-09
0.008421376,0.1946125,0.0148612,6.5310057065828572E-09
0.008454144,0.195852,0.0123843,4.5353962147757142E-09
0.008486912,0.195852,0.0123843,4.5353962147757142E-09
0.00851968,0.195852,0.00990746,2.9026652965544569E-09
0.008552448,0.195852,0.0123843,4.5353962147757142E-09
0.008585216,0.1970915,0.00990746,2.9026652965544569E-09
0.008617984,0.1970915,0.00990746,2.9026652965544569E-09
0.008650752,0.1884145,0.00990746,2.9026652965544569E-09
0.00868352,0.1797375,0.00990746,2.9026652965544569E-09
