time,pressure,voltage,power
0,0.66565,0.210534,2.73985524513513E-07
3.2768E-05,0.66813,0.21301,2.8046787201709845E-07
6.5536E-05,0.671845,0.21301,2.8046787201709845E-07
9.8304E-05,0.674325,0.215487,2.8702867395138344E-07
0.000131072,0.676805,0.215487,2.8702867395138344E-07
0.00016384,0.679285,0.215487,2.8702867395138344E-07
0.000196608,0.679285,0.21301,2.8046787201709845E-07
0.000229376,0.681765,0.21301,2.8046787201709845E-07
0.000262144,0.683005,0.210534,2.73985524513513E-07
0.000294912,0.685485,0.210534,2.73985524513513E-07
0.00032768,0.685485,0.208057,2.6757639529563214E-07
0.000360448,0.685485,0.208057,2.6757639529563214E-07
0.000393216,0.68672,0.208057,2.6757639529563214E-07
0.000425984,0.68796,0.208057,2.6757639529563214E-07
0.000458752,0.6892,0.208057,2.6757639529563214E-07
0.00049152,0.67061,0.20558,2.612431177471503E-07
0.000524288,0.617305,0.20558,2.612431177471503E-07
0.000557056,0.593755,0.20558,2.612431177471503E-07
0.000589824,0.588795,0.20558,2.612431177471503E-07
0.000622592,0.588795,0.208057,2.6757639529563214E-07
0.00065536,0.594995,0.20558,2.612431177471503E-07
0.000688128,0.60119,0.208057,2.6757639529563214E-07
0.000720896,0.60615,0.20558,2.612431177471503E-07
0.000753664,0.61235,0.20558,2.612431177471503E-07
0.000786432,0.617305,0.20558,2.612431177471503E-07
0.0008192,0.621025,0.20558,2.612431177471503E-07
0.000851968,0.625985,0.20558,2.612431177471503E-07
0.000884736,0.6297,0.203103,2.5498569186806734E-07
0.000917504,0.63218,0.203103,2.5498569186806734E-07
0.000950272,0.6359,0.200626,2.4880411765838342E-07
0.00098304,0.63838,0.200626,2.4880411765838342E-07
0.001015808,0.64086,0.198149,2.4269839511809844E-07
0.001048576,0.6421,0.200626,2.4880411765838342E-07
0.001081344,0.643335,0.198149,2.4269839511809844E-07
0.001114112,0.645815,0.198149,2.4269839511809844E-07
0.00114688,0.647055,0.195672,2.366685242472125E-07
0.001179648,0.649535,0.198149,2.4269839511809844E-07
0.001212416,0.649535,0.195672,2.366685242472125E-07
0.001245184,0.650775,0.195672,2.366685242472125E-07
0.001277952,0.650775,0.195672,2.366685242472125E-07
0.00131072,0.652015,0.198149,2.4269839511809844E-07
0.001343488,0.653255,0.198149,2.4269839511809844E-07
0.001376256,0.650775,0.198149,2.4269839511809844E-07
0.001409024,0.60367,0.195672,2.366685242472125E-07
0.001441792,0.5702,0.195672,2.366685242472125E-07
0.00147456,0.559045,0.195672,2.366685242472125E-07
0.001507328,0.559045,0.195672,2.366685242472125E-07
0.001540096,0.560285,0.193195,2.3071450504572542E-07
0.001572864,0.568965,0.193195,2.3071450504572542E-07
0.001605632,0.57268,0.190719,2.2483869530815027E-07
0.0016384,0.57764,0.190719,2.2483869530815027E-07
0.001671168,0.5826,0.188242,2.1903634882306734E-07
0.001703936,0.587555,0.190719,2.2483869530815027E-07
0.001736704,0.591275,0.190719,2.2483869530815027E-07
0.001769472,0.594995,0.188242,2.1903634882306734E-07
0.00180224,0.598715,0.190719,2.2483869530815027E-07
0.001835008,0.60119,0.188242,2.1903634882306734E-07
0.001867776,0.60367,0.188242,2.1903634882306734E-07
0.001900544,0.60615,0.188242,2.1903634882306734E-07
0.001933312,0.60739,0.190719,2.2483869530815027E-07
0.00196608,0.60987,0.188242,2.1903634882306734E-07
0.001998848,0.61111,0.188242,2.1903634882306734E-07
0.002031616,0.613585,0.188242,2.1903634882306734E-07
0.002064384,0.613585,0.188242,2.1903634882306734E-07
0.002097152,0.614825,0.188242,2.1903634882306734E-07
0.00212992,0.616065,0.188242,2.1903634882306734E-07
0.002162688,0.617305,0.188242,2.1903634882306734E-07
0.002195456,0.618545,0.185765,2.1330985400738348E-07
0.002228224,0.618545,0.185765,2.1330985400738348E-07
0.002260992,0.618545,0.185765,2.1330985400738348E-07
0.00229376,0.597475,0.183288,2.0765921086109845E-07
0.002326528,0.55161,0.183288,2.0765921086109845E-07
0.002359296,0.534255,0.183288,2.0765921086109845E-07
0.002392064,0.530535,0.183288,2.0765921086109845E-07
0.002424832,0.529295,0.180811,2.0208441938421246E-07
0.0024576,0.536735,0.180811,2.0208441938421246E-07
0.002490368,0.540455,0.180811,2.0208441938421246E-07
0.002523136,0.54417,0.178334,1.9658547957672538E-07
0.002555904,0.54913,0.178334,1.9658547957672538E-07
0.002588672,0.55409,0.180811,2.0208441938421246E-07
0.00262144,0.557805,0.178334,1.9658547957672538E-07
0.002654208,0.561525,0.178334,1.9658547957672538E-07
0.002686976,0.565245,0.180811,2.0208441938421246E-07
0.002719744,0.567725,0.178334,1.9658547957672538E-07
0.002752512,0.5702,0.178334,1.9658547957672538E-07
0.00278528,0.57268,0.178334,1.9658547957672538E-07
0.002818048,0.57516,0.175857,1.9116239143863735E-07
0.002850816,0.5764,0.173381,1.8581729842006738E-07
0.002883584,0.57764,0.173381,1.8581729842006738E-07
0.002916352,0.58012,0.170904,1.8054588299838344E-07
0.00294912,0.58136,0.170904,1.8054588299838344E-07
0.002981888,0.5826,0.170904,1.8054588299838344E-07
0.003014656,0.58384,0.168427,1.7535031924609842E-07
0.003047424,0.58384,0.168427,1.7535031924609842E-07
0.003080192,0.585075,0.168427,1.7535031924609842E-07
0.00311296,0.585075,0.16595,1.7023060716321241E-07
0.003145728,0.586315,0.168427,1.7535031924609842E-07
0.003178496,0.58384,0.170904,1.8054588299838344E-07
0.003211264,0.54169,0.170904,1.8054588299838344E-07
0.003244032,0.51442,0.170904,1.8054588299838344E-07
0.0032768,0.505745,0.16595,1.7023060716321241E-07
0.003309568,0.504505,0.168427,1.7535031924609842E-07
0.003342336,0.505745,0.16595,1.7023060716321241E-07
0.003375104,0.51442,0.163473,1.6518674674972542E-07
0.003407872,0.51814,0.16595,1.7023060716321241E-07
0.00344064,0.52186,0.168427,1.7535031924609842E-07
0.003473408,0.52558,0.16595,1.7023060716321241E-07
0.003506176,0.529295,0.16595,1.7023060716321241E-07
0.003538944,0.533015,0.16595,1.7023060716321241E-07
0.003571712,0.536735,0.163473,1.6518674674972542E-07
0.00360448,0.537975,0.163473,1.6518674674972542E-07
0.003637248,0.540455,0.163473,1.6518674674972542E-07
0.003670016,0.54293,0.163473,1.6518674674972542E-07
0.003702784,0.54541,0.163473,1.6518674674972542E-07
0.003735552,0.54789,0.160996,1.6021873800563731E-07
0.00376832,0.54913,0.158519,1.5532658093094817E-07
0.003801088,0.55037,0.158519,1.5532658093094817E-07
0.003833856,0.55285,0.156042,1.5051027552565801E-07
0.003866624,0.55285,0.158519,1.5532658093094817E-07
0.003899392,0.55285,0.156042,1.5051027552565801E-07
0.00393216,0.55533,0.156042,1.5051027552565801E-07
0.003964928,0.556565,0.156042,1.5051027552565801E-07
0.003997696,0.556565,0.153566,1.4577172027309846E-07
0.004030464,0.556565,0.153566,1.4577172027309846E-07
0.004063232,0.556565,0.156042,1.5051027552565801E-07
0.004096,0.535495,0.153566,1.4577172027309846E-07
0.004128768,0.4983075,0.151089,1.4110708758421246E-07
0.004161536,0.484672,0.151089,1.4110708758421246E-07
0.004194304,0.482193,0.148612,1.3651830656472539E-07
0.004227072,0.4809535,0.148612,1.3651830656472539E-07
0.00425984,0.487151,0.148612,1.3651830656472539E-07
0.004292608,0.49087,0.148612,1.3651830656472539E-07
0.004325376,0.4945885,0.146135,1.3200537721463729E-07
0.004358144,0.4983075,0.148612,1.3651830656472539E-07
0.004390912,0.502025,0.146135,1.3200537721463729E-07
0.00442368,0.504505,0.146135,1.3200537721463729E-07
0.004456448,0.508225,0.146135,1.3200537721463729E-07
0.004489216,0.510705,0.146135,1.3200537721463729E-07
0.004521984,0.51318,0.146135,1.3200537721463729E-07
0.004554752,0.51566,0.143658,1.275682995339482E-07
0.00458752,0.5169,0.141181,1.2320707352265803E-07
0.004620288,0.51938,0.141181,1.2320707352265803E-07
0.004653056,0.52062,0.141181,1.2320707352265803E-07
0.004685824,0.5231,0.141181,1.2320707352265803E-07
0.004718592,0.52434,0.141181,1.2320707352265803E-07
0.00475136,0.52558,0.138704,1.1892169918076683E-07
0.004784128,0.52682,0.138704,1.1892169918076683E-07
0.004816896,0.52682,0.138704,1.1892169918076683E-07
0.004849664,0.52682,0.138704,1.1892169918076683E-07
0.004882432,0.528055,0.138704,1.1892169918076683E-07
0.0049152,0.529295,0.136228,1.1471386064721242E-07
0.004947968,0.530535,0.136228,1.1471386064721242E-07
0.004980736,0.52558,0.138704,1.1892169918076683E-07
0.005013504,0.4896305,0.133751,1.1058015902172541E-07
0.005046272,0.4697975,0.138704,1.1892169918076683E-07
0.00507904,0.4635995,0.133751,1.1058015902172541E-07
0.005111808,0.46236,0.131274,1.065223090656373E-07
0.005144576,0.4635995,0.133751,1.1058015902172541E-07
0.005177344,0.4697975,0.131274,1.065223090656373E-07
0.005210112,0.4722765,0.128797,1.0254031077894819E-07
0.00524288,0.475995,0.128797,1.0254031077894819E-07
0.005275648,0.478474,0.128797,1.0254031077894819E-07
0.005308416,0.482193,0.128797,1.0254031077894819E-07
0.005341184,0.4834325,0.128797,1.0254031077894819E-07
0.005373952,0.487151,0.12632,9.8634164161658019E-08
0.00540672,0.488391,0.128797,1.0254031077894819E-07
0.005439488,0.49087,0.12632,9.8634164161658019E-08
0.005472256,0.4921095,0.12632,9.8634164161658019E-08
0.005505024,0.4945885,0.12632,9.8634164161658019E-08
0.005537792,0.497068,0.12632,9.8634164161658019E-08
0.00557056,0.497068,0.123843,9.4803869213766838E-08
0.005603328,0.4983075,0.121366,9.104942593527462E-08
0.005636096,0.499547,0.121366,9.104942593527462E-08
0.005668864,0.500785,0.121366,9.104942593527462E-08
0.005701632,0.500785,0.11889,8.7372304120725383E-08
0.0057344,0.502025,0.11889,8.7372304120725383E-08
0.005767168,0.503265,0.113936,8.0242614665948184E-08
0.005799936,0.503265,0.113936,8.0242614665948184E-08
0.005832704,0.503265,0.113936,8.0242614665948184E-08
0.005865472,0.503265,0.113936,8.0242614665948184E-08
0.00589824,0.4809535,0.113936,8.0242614665948184E-08
0.005931008,0.4512035,0.113936,8.0242614665948184E-08
0.005963776,0.4400475,0.113936,8.0242614665948184E-08
0.005996544,0.438808,0.113936,8.0242614665948184E-08
0.006029312,0.4375685,0.113936,8.0242614665948184E-08
0.00606208,0.4437665,0.113936,8.0242614665948184E-08
0.006094848,0.4462455,0.113936,8.0242614665948184E-08
0.006127616,0.449964,0.111459,7.679154744265803E-08
0.006160384,0.452443,0.108982,7.341633188876684E-08
0.006193152,0.4549225,0.106505,7.0116968004274613E-08
0.00622592,0.458641,0.108982,7.341633188876684E-08
0.006258688,0.46112,0.106505,7.0116968004274613E-08
0.006291456,0.4635995,0.106505,7.0116968004274613E-08
0.006324224,0.4660785,0.106505,7.0116968004274613E-08
0.006356992,0.4685575,0.106505,7.0116968004274613E-08
0.00638976,0.4697975,0.104028,6.689345578918135E-08
0.006422528,0.471037,0.104028,6.689345578918135E-08
0.006455296,0.4722765,0.104028,6.689345578918135E-08
0.006488064,0.473516,0.101551,6.374579524348705E-08
0.006520832,0.4747555,0.101551,6.374579524348705E-08
0.0065536,0.475995,0.101551,6.374579524348705E-08
0.006586368,0.4772345,0.101551,6.374579524348705E-08
0.006619136,0.4772345,0.0990746,6.0674721262362076E-08
0.006651904,0.4772345,0.0990746,6.0674721262362076E-08
0.006684672,0.478474,0.0990746,6.0674721262362076E-08
0.00671744,0.478474,0.0990746,6.0674721262362076E-08
0.006750208,0.478474,0.0965977,5.7678865102751141E-08
0.006782976,0.473516,0.0965977,5.7678865102751141E-08
0.006815744,0.445006,0.0941209,5.4758970846913619E-08
0.006848512,0.430131,0.0941209,5.4758970846913619E-08
0.00688128,0.427652,0.0941209,5.4758970846913619E-08
0.006914048,0.4264125,0.0941209,5.4758970846913619E-08
0.006946816,0.427652,0.0941209,5.4758970846913619E-08
0.006979584,0.43261,0.0941209,5.4758970846913619E-08
0.007012352,0.4350895,0.091644,5.1914802715274612E-08
0.00704512,0.4375685,0.091644,5.1914802715274612E-08
0.007077888,0.4400475,0.091644,5.1914802715274612E-08
0.007110656,0.4425265,0.0891671,4.9146480128679435E-08
0.007143424,0.445006,0.0891671,4.9146480128679435E-08
0.007176192,0.4462455,0.0891671,4.9146480128679435E-08
0.00720896,0.4487245,0.0891671,4.9146480128679435E-08
0.007241728,0.449964,0.0866903,4.6454110259634037E-08
0.007274496,0.4512035,0.0842134,4.3837475701010767E-08
0.007307264,0.452443,0.0842134,4.3837475701010767E-08
0.007340032,0.453683,0.0842134,4.3837475701010767E-08
0.0073728,0.453683,0.0817365,4.1296686687431355E-08
0.007405568,0.4549225,0.0842134,4.3837475701010767E-08
0.007438336,0.456162,0.0817365,4.1296686687431355E-08
0.007471104,0.4574015,0.0817365,4.1296686687431355E-08
0.007503872,0.4574015,0.0817365,4.1296686687431355E-08
0.00753664,0.4574015,0.0817365,4.1296686687431355E-08
0.007569408,0.458641,0.0767828,3.6442740219570568E-08
0.007602176,0.458641,0.0767828,3.6442740219570568E-08
0.007634944,0.458641,0.0743059,3.4129484779006887E-08
0.007667712,0.4598805,0.0743059,3.4129484779006887E-08
0.00770048,0.441287,0.0743059,3.4129484779006887E-08
0.007733248,0.4226935,0.0743059,3.4129484779006887E-08
0.007766016,0.415256,0.0743059,3.4129484779006887E-08
0.007798784,0.415256,0.0718291,3.1892163683545756E-08
0.007831552,0.415256,0.0668754,2.7644957079356892E-08
0.00786432,0.4202145,0.0693522,2.9730596270953995E-08
0.007897088,0.421454,0.0693522,2.9730596270953995E-08
0.007929856,0.4226935,0.0668754,2.7644957079356892E-08
0.007962624,0.4251725,0.0643985,2.5635077694737048E-08
0.007995392,0.427652,0.0643985,2.5635077694737048E-08
0.00802816,0.4288915,0.0619216,2.3701043855161034E-08
0.008060928,0.430131,0.0594448,2.1842929050356062E-08
0.008093696,0.4313705,0.0594448,2.1842929050356062E-08
0.008126464,0.43261,0.0569679,2.0060583238751972E-08
0.008159232,0.4350895,0.0569679,2.0060583238751972E-08
0.008192,0.436329,0.054491,1.835408297219171E-08
0.008224768,0.4375685,0.0520142,1.6723492554178858E-08
0.008257536,0.4375685,0.0520142,1.6723492554178858E-08
0.008290304,0.438808,0.0520142,1.6723492554178858E-08
0.008323072,0.4400475,0.0495373,1.5168680315590519E-08
0.00835584,0.4400475,0.0495373,1.5168680315590519E-08
0.008388608,0.441287,0.0470604,1.3689713622046013E-08
0.008421376,0.441287,0.0470604,1.3689713622046013E-08
0.008454144,0.441287,0.0470604,1.3689713622046013E-08
0.008486912,0.441287,0.0445836,1.2286647590825286E-08
0.00851968,0.4425265,0.0421067,1.0959368925252692E-08
0.008552448,0.4437665,0.0396298,9.7079358047239385E-09
0.008585216,0.4375685,0.0396298,9.7079358047239385E-09
0.008617984,0.418975,0.037153,8.532394160295337E-09
0.008650752,0.4090585,0.0346761,7.4326490677384987E-09
0.00868352,0.4078185,0.0321992,6.4087495202254917E-09
0.008716288,0.4078185,0.0321992,6.4087495202254917E-09
0.008749056,0.4090585,0.0297224,5.4607322625890155E-09
0.008781824,0.4115375,0.0297224,5.4607322625890155E-09
0.008814592,0.412777,0.0272455,4.5885207430479275E-09
0.00884736,0.4140165,0.0247686,3.792154768550674E-09
0.008880128,0.4164955,0.0247686,3.792154768550674E-09
0.008912896,0.4164955,0.0222918,3.0716618977063215E-09
0.008945664,0.418975,0.0222918,3.0716618977063215E-09
0.008978432,0.4202145,0.0198149,2.4269839511809846E-09
0.0090112,0.421454,0.0173381,1.8581729842006734E-09
0.009043968,0.4226935,0.0173381,1.8581729842006734E-09
0.009076736,0.423933,0.0148612,1.3651830656472539E-09
0.009109504,0.4251725,0.0123843,9.4803869213766851E-10
0.009142272,0.4251725,0.00990746,6.0674721262362074E-10
0.00917504,0.4251725,0.00743059,3.4129484779006893E-10
0.009207808,0.4264125,0.00743059,3.4129484779006893E-10
0.009240576,0.4264125,0.00495373,1.5168680315590518E-10
0.009273344,0.427652,0.00247686,3.7921547685506737E-11
0.009306112,0.427652,0.00247686,3.7921547685506737E-11
0.00933888,0.4288915,0,0
0.009371648,0.4288915,-0.00495373,1.5168680315590518E-10
0.009404416,0.4288915,-0.00495373,1.5168680315590518E-10
0.009437184,0.4288915,-0.00495373,1.5168680315590518E-10
0.009469952,0.4288915,-0.00743059,3.4129484779006893E-10
0.00950272,0.418975,-0.00990746,6.0674721262362074E-10
0.009535488,0.410298,-0.0123843,9.4803869213766851E-10
0.009568256,0.406579,-0.0148612,1.3651830656472539E-09
0.009601024,0.4078185,-0.0148612,1.3651830656472539E-09
0.009633792,0.406579,-0.0173381,1.8581729842006734E-09
0.00966656,0.410298,-0.0198149,2.4269839511809846E-09
0.009699328,0.410298,-0.0222918,3.0716618977063215E-09
0.009732096,0.4115375,-0.0247686,3.792154768550674E-09
0.009764864,0.412777,-0.0247686,3.792154768550674E-09
0.009797632,0.4140165,-0.0297224,5.4607322625890155E-09
0.0098304,0.415256,-0.0297224,5.4607322625890155E-09
0.009863168,0.415256,-0.0321992,6.4087495202254917E-09
0.009895936,0.4164955,-0.0346761,7.4326490677384987E-09
0.009928704,0.4177355,-0.037153,8.532394160295337E-09
0.009961472,0.4177355,-0.0396298,9.7079358047239385E-09
0.00999424,0.4164955,-0.0421067,1.0959368925252692E-08
0.010027008,0.4177355,-0.0445836,1.2286647590825286E-08
0.010059776,0.418975,-0.0495373,1.5168680315590519E-08
0.010092544,0.418975,-0.0495373,1.5168680315590519E-08
0.010125312,0.4202145,-0.0520142,1.6723492554178858E-08
0.01015808,0.4202145,-0.054491,1.835408297219171E-08
0.010190848,0.4202145,-0.0594448,2.1842929050356062E-08
0.010223616,0.4202145,-0.0594448,2.1842929050356062E-08
0.010256384,0.4202145,-0.0643985,2.5635077694737048E-08
0.010289152,0.421454,-0.0668754,2.7644957079356892E-08
0.01032192,0.421454,-0.0693522,2.9730596270953995E-08
0.010354688,0.421454,-0.0743059,3.4129484779006887E-08
0.010387456,0.4202145,-0.0767828,3.6442740219570568E-08
0.010420224,0.418975,-0.0792597,3.8831841205178087E-08
0.010452992,0.418975,-0.0817365,4.1296686687431355E-08
0.01048576,0.418975,-0.0842134,4.3837475701010767E-08
0.010518528,0.418975,-0.0891671,4.9146480128679435E-08
0.010551296,0.418975,-0.091644,5.1914802715274612E-08
0.010584064,0.4202145,-0.0941209,5.4758970846913619E-08
0.010616832,0.4202145,-0.0990746,6.0674721262362076E-08
0.0106496,0.4202145,-0.101551,6.374579524348705E-08
0.010682368,0.4202145,-0.106505,7.0116968004274613E-08
0.010715136,0.4202145,-0.108982,7.341633188876684E-08
0.010747904,0.4202145,-0.116413,8.3769533558637315E-08
0.010780672,0.4202145,-0.116413,8.3769533558637315E-08
0.01081344,0.4202145,-0.123843,9.4803869213766838E-08
0.010846208,0.4202145,-0.12632,9.8634164161658019E-08
0.010878976,0.4202145,-0.131274,1.065223090656373E-07
0.010911744,0.421454,-0.136228,1.1471386064721242E-07
0.010944512,0.421454,-0.141181,1.2320707352265803E-07
0.01097728,0.421454,-0.143658,1.275682995339482E-07
0.011010048,0.4202145,-0.148612,1.3651830656472539E-07
0.011042816,0.421454,-0.153566,1.4577172027309846E-07
0.011075584,0.421454,-0.156042,1.5051027552565801E-07
0.011108352,0.421454,-0.160996,1.6021873800563731E-07
0.01114112,0.421454,-0.16595,1.7023060716321241E-07
0.011173888,0.421454,-0.170904,1.8054588299838344E-07
0.011206656,0.421454,-0.173381,1.8581729842006738E-07
0.011239424,0.421454,-0.178334,1.9658547957672538E-07
0.011272192,0.4226935,-0.180811,2.0208441938421246E-07
0.01130496,0.4338495,-0.185765,2.1330985400738348E-07
0.011337728,0.4425265,-0.190719,2.2483869530815027E-07
0.011370496,0.4462455,-0.195672,2.366685242472125E-07
0.011403264,0.447485,-0.198149,2.4269839511809844E-07
0.011436032,0.445006,-0.203103,2.5498569186806734E-07
0.0114688,0.4462455,-0.208057,2.6757639529563214E-07
0.011501568,0.4437665,-0.210534,2.73985524513513E-07
0.011534336,0.4425265,-0.215487,2.8702867395138344E-07
0.011567104,0.441287,-0.217964,2.9366532755506736E-07
0.011599872,0.4400475,-0.217964,2.9366532755506736E-07
0.01163264,0.4400475,-0.222918,3.0716618977063212E-07
0.011665408,0.4375685,-0.225395,3.14030398382513E-07
0.011698176,0.4375685,-0.225395,3.14030398382513E-07
0.011730944,0.4375685,-0.227872,3.2097045866379274E-07
0.011763712,0.436329,-0.232825,3.3507525588406734E-07
0.01179648,0.436329,-0.235302,3.4224284055115031E-07
0.011829248,0.436329,-0.237779,3.4948627688763206E-07
0.011862016,0.4350895,-0.237779,3.4948627688763206E-07
0.011894784,0.4338495,-0.240256,3.5680556489351296E-07
0.011927552,0.4338495,-0.24521,3.7167169591347156E-07
0.01196032,0.4338495,-0.247686,3.7921547685506735E-07
0.011993088,0.4338495,-0.247686,3.7921547685506735E-07
0.012025856,0.4338495,-0.250163,3.8683814091615032E-07
0.012058624,0.43261,-0.25264,3.9453665664663208E-07
0.012091392,0.43261,-0.25264,3.9453665664663208E-07
0.01212416,0.43261,-0.25264,3.9453665664663208E-07
