time,pressure,voltage,power
0,0.493349,0.426021,4.335687430534999E-07
3.2768E-05,0.497068,0.426021,4.335687430534999E-07
6.5536E-05,0.500785,0.426021,4.335687430534999E-07
9.8304E-05,0.504505,0.423544,4.2854163095822215E-07
0.000131072,0.508225,0.421067,4.2354383305705558E-07
0.00016384,0.509465,0.41859,4.1857534935E-07
0.000196608,0.511945,0.41859,4.1857534935E-07
0.000229376,0.51566,0.41859,4.1857534935E-07
0.000262144,0.5169,0.41859,4.1857534935E-07
0.000294912,0.51938,0.416113,4.1363617983705559E-07
0.00032768,0.52062,0.416113,4.1363617983705559E-07
0.000360448,0.5231,0.416113,4.1363617983705559E-07
0.000393216,0.52434,0.413636,4.0872632451822226E-07
0.000425984,0.52558,0.413636,4.0872632451822226E-07
0.000458752,0.52682,0.41116,4.0384774782222223E-07
0.00049152,0.52682,0.41116,4.0384774782222223E-07
0.000524288,0.528055,0.408683,3.9899650905705556E-07
0.000557056,0.528055,0.408683,3.9899650905705556E-07
0.000589824,0.529295,0.406206,3.9417458448599997E-07
0.000622592,0.530535,0.403729,3.8938197410905552E-07
0.00065536,0.530535,0.401252,3.8461867792622225E-07
0.000688128,0.530535,0.401252,3.8461867792622225E-07
0.000720896,0.503265,0.398775,3.798846959375E-07
0.000753664,0.475995,0.396298,3.7518002814288879E-07
0.000786432,0.4660785,0.396298,3.7518002814288879E-07
0.0008192,0.4635995,0.396298,3.7518002814288879E-07
0.000851968,0.464839,0.396298,3.7518002814288879E-07
0.000884736,0.471037,0.396298,3.7518002814288879E-07
0.000917504,0.473516,0.396298,3.7518002814288879E-07
0.000950272,0.475995,0.393822,3.70506556134E-07
0.00098304,0.479714,0.393822,3.70506556134E-07
0.001015808,0.4834325,0.388868,3.6124376784622221E-07
0.001048576,0.4859115,0.386391,3.5665634499349992E-07
0.001081344,0.488391,0.386391,3.5665634499349992E-07
0.001114112,0.49087,0.386391,3.5665634499349992E-07
0.00114688,0.49087,0.381437,3.4756944187038889E-07
0.001179648,0.493349,0.381437,3.4756944187038889E-07
0.001212416,0.495828,0.37896,3.430699616E-07
0.001245184,0.497068,0.37896,3.430699616E-07
