time,pressure,voltage,power
0,0.478474,0.847088,7.8931388771839986E-07
1.6384E-05,0.478474,0.847088,7.8931388771839986E-07
3.2768E-05,0.4809535,0.844611,7.847045154531E-07
4.9152E-05,0.4809535,0.839657,7.755262654139E-07
6.5536E-05,0.482193,0.83718,7.7095738764000011E-07
8.192E-05,0.482193,0.834703,7.664020080299E-07
9.8304E-05,0.482193,0.832227,7.618619574819E-07
0.000114688,0.482193,0.82975,7.5733356875E-07
0.000131072,0.4834325,0.827273,7.5281867818190012E-07
0.000147456,0.484672,0.819842,7.393549954604E-07
0.00016384,0.484672,0.817365,7.348940975475001E-07
0.000180224,0.484672,0.814889,7.304484905531E-07
0.000196608,0.484672,0.812412,7.260145835184E-07
0.000212992,0.484672,0.807458,7.171872639404E-07
0.000229376,0.4859115,0.807458,7.171872639404E-07
0.00024576,0.4859115,0.800027,7.0404752080190013E-07
0.000262144,0.4859115,0.800027,7.0404752080190013E-07
0.000278528,0.4859115,0.795074,6.953569320236E-07
0.000294912,0.484672,0.792597,6.910310048499E-07
0.000311296,0.487151,0.79012,6.867185758400001E-07
0.00032768,0.4859115,0.785166,6.781342123116E-07
0.000344064,0.4859115,0.785166,6.781342123116E-07
0.000360448,0.4722765,0.780212,6.6960384143840008E-07
0.000376832,0.4574015,0.777736,6.653606142656E-07
0.000393216,0.4487245,0.775259,6.6112916878910007E-07
0.0004096,0.4437665,0.770305,6.527067723275E-07
0.000425984,0.4400475,0.767828,6.4851582134239985E-07
0.000442368,0.438808,0.762874,6.4017441386360013E-07
0.000458752,0.438808,0.760398,6.3602563024440007E-07
0.000475136,0.4400475,0.757921,6.3188866646509987E-07
0.00049152,0.4375685,0.752967,6.2365523339790017E-07
0.000507904,0.4375685,0.748013,6.154757929859E-07
0.000524288,0.4437665,0.745536,6.1140632002559991E-07
0.000540672,0.445006,0.743059,6.073503452291E-07
0.000557056,0.4437665,0.738106,5.9928051395960009E-07
0.00057344,0.4462455,0.738106,5.9928051395960009E-07
0.000589824,0.445006,0.733152,5.912630406144E-07
0.000606208,0.4487245,0.728198,5.832995599244E-07
0.000622592,0.449964,0.728198,5.832995599244E-07
0.000638976,0.449964,0.723245,5.753916630275E-07
0.00065536,0.452443,0.720768,5.7145716080639991E-07
0.000671744,0.452443,0.713337,5.597346431259E-07
0.000688128,0.453683,0.71086,5.5585413356000006E-07
0.000704512,0.4549225,0.708383,5.519871221579E-07
0.000720896,0.453683,0.70343,5.4429514139E-07
0.00073728,0.4574015,0.700953,5.4046861902990009E-07
0.000753664,0.4574015,0.695999,5.328560688011E-07
0.000770048,0.4574015,0.691045,5.2529751122750008E-07
0.000786432,0.458641,0.688568,5.215384796864E-07
0.000802816,0.4598805,0.686092,5.177944557104E-07
0.0008192,0.4598805,0.681138,5.1034387254840007E-07
0.000835584,0.46112,0.676184,5.029472820416E-07
