time,pressure,voltage,power
0,0.72639,-0.383914,9.1106850548926407E-07
1.6384E-05,0.72267,-0.381437,8.9935006563739392E-07
3.2768E-05,0.72019,-0.396298,9.7079358047239376E-07
4.9152E-05,0.71895,-0.408683,1.0324196933957359E-06
6.5536E-05,0.71647,-0.413636,1.0575959865892644E-06
8.192E-05,0.71523,-0.41859,1.0830807388772022E-06
9.8304E-05,0.711515,-0.423544,1.1088688978427356E-06
0.000114688,0.710275,-0.41116,1.0449724709886012E-06
0.000131072,0.710275,-0.403729,1.0075416932182021E-06
0.000147456,0.709035,-0.416113,1.0703004368985339E-06
0.00016384,0.706555,-0.416113,1.0703004368985339E-06
0.000180224,0.704075,-0.396298,9.7079358047239376E-07
0.000196608,0.702835,-0.383914,9.1106850548926407E-07
0.000212992,0.702835,-0.386391,9.2286279701053362E-07
0.000229376,0.700355,-0.381437,8.9935006563739392E-07
0.00024576,0.700355,-0.37896,8.8770747745492234E-07
0.000262144,0.69912,-0.391345,9.466789350612695E-07
0.000278528,0.69912,-0.401252,9.9521647063353368E-07
0.000294912,0.69664,-0.388868,9.3473294020120207E-07
0.000311296,0.6954,-0.381437,8.9935006563739392E-07
0.00032768,0.6954,-0.388868,9.3473294020120207E-07
0.000344064,0.6954,-0.396298,9.7079358047239376E-07
0.000360448,0.69416,-0.396298,9.7079358047239376E-07
0.000376832,0.69292,-0.396298,9.7079358047239376E-07
0.000393216,0.69168,-0.396298,9.7079358047239376E-07
0.0004096,0.69168,-0.391345,9.466789350612695E-07
0.000425984,0.69168,-0.396298,9.7079358047239376E-07
0.000442368,0.69044,-0.406206,1.0199427674722694E-06
0.000458752,0.69044,-0.421067,1.0959368925252696E-06
0.000475136,0.6892,-0.421067,1.0959368925252696E-06
0.00049152,0.6892,-0.41859,1.0830807388772022E-06
0.000507904,0.68796,-0.428498,1.1349604634858653E-06
0.000524288,0.68796,-0.435928,1.1746613102202694E-06
0.000540672,0.68796,-0.428498,1.1349604634858653E-06
0.000557056,0.72391,-0.428498,1.1349604634858653E-06
